truckid,latitude,longitude,city
A93,38.440467,-122.714431,Santa Rosa
A57,40.563763,-122.238892,Palo Cedro
A23,36.977173,-121.899402,Aptos
A23,36.746842,-119.772587,Fresno
A97,38.693723,-119.779683,Markleeville
A90,38.130197,-121.272447,Lodi
A74,38.440467,-122.714431,Santa Rosa
A1,38.440467,-122.714431,Santa Rosa
A24,39.017396,-122.057748,Arbuckle
A4,38.440467,-122.714431,Santa Rosa
A63,38.130197,-121.272447,Lodi
A100,39.230151,-121.136075,Rough and Ready
A60,34.020011,-117.949508,La Puente
A94,38.130197,-121.272447,Lodi
A22,37.77493,-122.419416,San Francisco
A78,32.715329,-117.157255,San Diego
A69,38.440467,-122.714431,Santa Rosa
A85,34.953034,-120.435719,Santa Maria
A22,34.44805,-119.242889,Ojai
A2,33.683947,-117.794694,Irvine
A95,37.941325,-122.484704,San Quentin
A30,39.409608,-123.355566,Willits
A61,36.977173,-121.899402,Aptos
A86,37.957702,-121.29078,Stockton
A86,39.409608,-123.355566,Willits
A51,35.098865,-120.612393,Oceano
A9,38.297538,-122.286865,Napa
A84,38.440467,-122.714431,Santa Rosa
A100,35.373292,-119.018712,Bakersfield
A5,38.130197,-121.272447,Lodi
A7,38.019366,-122.134132,Martinez
A36,38.440467,-122.714431,Santa Rosa
A59,37.639097,-120.996878,Modesto
A55,38.693723,-119.779683,Markleeville
A15,38.799703,-121.720574,Knights Landing
A46,34.500831,-117.185876,Apple Valley
A86,33.846404,-118.046731,La Palma
A90,37.957702,-121.29078,Stockton
A72,37.957702,-121.29078,Stockton
A65,35.373292,-119.018712,Bakersfield
A17,39.017396,-122.057748,Arbuckle
A29,34.020011,-117.949508,La Puente
A97,35.098865,-120.612393,Oceano
A31,39.409608,-123.355566,Willits
A44,32.811161,-115.380264,Holtville
A88,38.440467,-122.714431,Santa Rosa
A79,38.36408,-122.524149,Glen Ellen
A70,38.693723,-119.779683,Markleeville
A77,38.40765,-122.947713,Occidental
A16,38.716687,-121.364422,Antelope
A95,37.957702,-121.29078,Stockton
A41,33.743076,-117.109197,Homeland
A23,39.230151,-121.136075,Rough and Ready
A3,40.58654,-122.391675,Redding
A23,39.409608,-123.355566,Willits
A37,40.761243,-123.994778,Kneeland
A91,37.957702,-121.29078,Stockton
A11,33.663357,-116.310009,La Quinta
A40,41.526509,-124.038407,Klamath
A73,38.440467,-122.714431,Santa Rosa
A96,38.40765,-122.947713,Occidental
A34,38.799703,-121.720574,Knights Landing
A1,35.098865,-120.612393,Oceano
A55,34.019454,-118.491191,Santa Monica
A33,34.020011,-117.949508,La Puente
A89,39.017396,-122.057748,Arbuckle
A36,33.683947,-117.794694,Irvine
A68,34.500831,-117.185876,Apple Valley
A64,34.020011,-117.949508,La Puente
A61,39.409608,-123.355566,Willits
A24,39.017396,-122.057748,Arbuckle
A86,32.715329,-117.157255,San Diego
A42,38.799703,-121.720574,Knights Landing
A31,38.440467,-122.714431,Santa Rosa
A74,36.977173,-121.899402,Aptos
A59,37.957702,-121.29078,Stockton
A57,38.440467,-122.714431,Santa Rosa
A78,38.440467,-122.714431,Santa Rosa
A80,38.440467,-122.714431,Santa Rosa
A71,33.683947,-117.794694,Irvine
A59,41.526509,-124.038407,Klamath
A73,36.746842,-119.772587,Fresno
A6,37.441883,-122.143019,Palo Alto
A71,33.683947,-117.794694,Irvine
A86,34.019454,-118.491191,Santa Monica
A8,38.716687,-121.364422,Antelope
A78,38.297538,-122.286865,Napa
A41,38.440467,-122.714431,Santa Rosa
A8,37.968812,-121.668008,Knightsen
A71,32.61768,-116.187424,Jacumba
A10,34.020011,-117.949508,La Puente
A52,32.61768,-116.187424,Jacumba
A50,32.715329,-117.157255,San Diego
A48,33.19587,-117.379483,Oceanside
A54,39.409608,-123.355566,Willits
A4,35.373292,-119.018712,Bakersfield
A15,39.409608,-123.355566,Willits
A12,37.968812,-121.668008,Knightsen
A85,38.440467,-122.714431,Santa Rosa
A72,38.161861,-121.611621,Isleton
A13,38.130197,-121.272447,Lodi
A81,37.77493,-122.419416,San Francisco
A77,38.40765,-122.947713,Occidental
A1,34.106676,-117.806726,San Dimas
A44,39.017396,-122.057748,Arbuckle
A80,40.563763,-122.238892,Palo Cedro
A12,37.77493,-122.419416,San Francisco
A95,34.500831,-117.185876,Apple Valley
A20,38.693723,-119.779683,Markleeville
A27,38.40765,-122.947713,Occidental
A15,36.977173,-121.899402,Aptos
A80,36.471865,-6.196595,San Fernando
A90,32.61768,-116.187424,Jacumba
A36,38.297538,-122.286865,Napa
A27,34.136119,-117.865339,Glendora
A14,34.354166,-119.059271,Santa Paula
A49,38.161861,-121.611621,Isleton
A15,39.409608,-123.355566,Willits
A1,38.130197,-121.272447,Lodi
A68,38.440467,-122.714431,Santa Rosa
A74,37.005782,-121.568275,Gilroy
A48,37.957702,-121.29078,Stockton
A38,38.440467,-122.714431,Santa Rosa
A35,38.716687,-121.364422,Antelope
A65,40.563763,-122.238892,Palo Cedro
A3,39.409608,-123.355566,Willits
A98,38.805462,-123.017223,Cloverdale
A97,32.715329,-117.157255,San Diego
A49,33.743076,-117.109197,Homeland
A57,38.440467,-122.714431,Santa Rosa
A86,33.683947,-117.794694,Irvine
A21,32.811161,-115.380264,Holtville
A36,37.957702,-121.29078,Stockton
A36,37.957702,-121.29078,Stockton
A87,33.846404,-118.046731,La Palma
A20,38.716687,-121.364422,Antelope
A92,38.440467,-122.714431,Santa Rosa
A72,33.743076,-117.109197,Homeland
A73,38.440467,-122.714431,Santa Rosa
A49,38.440467,-122.714431,Santa Rosa
A52,38.805462,-123.017223,Cloverdale
A4,38.440467,-122.714431,Santa Rosa
A71,37.957702,-121.29078,Stockton
A7,40.563763,-122.238892,Palo Cedro
A83,34.354166,-119.059271,Santa Paula
A15,35.373292,-119.018712,Bakersfield
A16,38.716687,-121.364422,Antelope
A39,36.852455,-121.401602,Hollister
A90,39.017396,-122.057748,Arbuckle
A98,36.471865,-6.196595,San Fernando
A62,37.77493,-122.419416,San Francisco
A84,40.563763,-122.238892,Palo Cedro
A27,39.409608,-123.355566,Willits
A40,38.130197,-121.272447,Lodi
A31,37.962146,-122.345526,San Pablo
A47,36.977173,-121.899402,Aptos
A47,39.017396,-122.057748,Arbuckle
A65,32.715329,-117.157255,San Diego
A74,34.106676,-117.806726,San Dimas
A81,39.409608,-123.355566,Willits
A52,37.941325,-122.484704,San Quentin
A95,38.019366,-122.134132,Martinez
A78,34.106676,-117.806726,San Dimas
A42,39.409608,-123.355566,Willits
A41,34.354166,-119.059271,Santa Paula
A93,34.106676,-117.806726,San Dimas
A70,39.017396,-122.057748,Arbuckle
A66,38.693723,-119.779683,Markleeville
A20,36.977173,-121.899402,Aptos
A25,32.811161,-115.380264,Holtville
A24,38.440467,-122.714431,Santa Rosa
A75,32.811161,-115.380264,Holtville
A85,34.953034,-120.435719,Santa Maria
A25,38.805462,-123.017223,Cloverdale
A3,38.440467,-122.714431,Santa Rosa
A57,36.977173,-121.899402,Aptos
A46,38.440467,-122.714431,Santa Rosa
A93,37.639097,-120.996878,Modesto
A25,39.017396,-122.057748,Arbuckle
A99,38.440467,-122.714431,Santa Rosa
A77,34.136119,-117.865339,Glendora
A100,36.977173,-121.899402,Aptos
A37,39.409608,-123.355566,Willits
A22,34.500831,-117.185876,Apple Valley
A28,33.846404,-118.046731,La Palma
A28,34.579434,-118.116461,Palmdale
A30,38.161861,-121.611621,Isleton
A10,37.957702,-121.29078,Stockton
A94,37.957702,-121.29078,Stockton
A12,39.409608,-123.355566,Willits
A45,38.440467,-122.714431,Santa Rosa
A89,36.977173,-121.899402,Aptos
A32,32.715329,-117.157255,San Diego
A79,37.441883,-122.143019,Palo Alto
A49,34.500831,-117.185876,Apple Valley
A2,38.752124,-121.288006,Roseville
A55,38.297538,-122.286865,Napa
A32,34.579434,-118.116461,Palmdale
A69,34.500831,-117.185876,Apple Valley
A97,37.639097,-120.996878,Modesto
A66,38.440467,-122.714431,Santa Rosa
A43,38.716687,-121.364422,Antelope
A12,37.962146,-122.345526,San Pablo
A89,38.440467,-122.714431,Santa Rosa
A73,34.500831,-117.185876,Apple Valley
A80,38.161861,-121.611621,Isleton
A87,33.846404,-118.046731,La Palma
A58,37.77493,-122.419416,San Francisco
A21,32.811161,-115.380264,Holtville
A42,38.440467,-122.714431,Santa Rosa
A48,39.017396,-122.057748,Arbuckle
A79,34.106676,-117.806726,San Dimas
A9,34.579434,-118.116461,Palmdale
A18,39.409608,-123.355566,Willits
A55,38.693723,-119.779683,Markleeville
A45,33.846404,-118.046731,La Palma
A47,38.297538,-122.286865,Napa
A91,38.440467,-122.714431,Santa Rosa
A99,37.77493,-122.419416,San Francisco
A60,34.354166,-119.059271,Santa Paula
A70,38.440467,-122.714431,Santa Rosa
A72,34.500831,-117.185876,Apple Valley
A96,38.440467,-122.714431,Santa Rosa
A84,40.563763,-122.238892,Palo Cedro
A85,38.716687,-121.364422,Antelope
A26,38.440467,-122.714431,Santa Rosa
A91,34.44805,-119.242889,Ojai
A1,39.017396,-122.057748,Arbuckle
A10,37.441883,-122.143019,Palo Alto
A45,39.409608,-123.355566,Willits
A59,37.957702,-121.29078,Stockton
A84,40.563763,-122.238892,Palo Cedro
A91,37.77493,-122.419416,San Francisco
A7,39.409608,-123.355566,Willits
A21,38.716687,-121.364422,Antelope
A16,37.639097,-120.996878,Modesto
A20,39.017396,-122.057748,Arbuckle
A82,32.715329,-117.157255,San Diego
A36,38.130197,-121.272447,Lodi
A45,39.150171,-123.207783,Ukiah
A36,38.716687,-121.364422,Antelope
A26,34.44805,-119.242889,Ojai
A16,36.977173,-121.899402,Aptos
A3,38.440467,-122.714431,Santa Rosa
A50,37.962146,-122.345526,San Pablo
A1,38.440467,-122.714431,Santa Rosa
A43,38.716687,-121.364422,Antelope
A76,38.440467,-122.714431,Santa Rosa
A7,40.563763,-122.238892,Palo Cedro
A24,38.130197,-121.272447,Lodi
A30,40.563763,-122.238892,Palo Cedro
A17,33.683947,-117.794694,Irvine
A57,40.58654,-122.391675,Redding
A20,37.968812,-121.668008,Knightsen
A74,34.106676,-117.806726,San Dimas
A11,39.409608,-123.355566,Willits
A93,38.440467,-122.714431,Santa Rosa
A18,34.44805,-119.242889,Ojai
A49,39.150171,-123.207783,Ukiah
A14,33.846404,-118.046731,La Palma
A12,38.716687,-121.364422,Antelope
A28,38.440467,-122.714431,Santa Rosa
A94,33.683947,-117.794694,Irvine
A12,37.962146,-122.345526,San Pablo
A71,36.471865,-6.196595,San Fernando
A5,37.005782,-121.568275,Gilroy
A60,37.941325,-122.484704,San Quentin
A56,34.500831,-117.185876,Apple Valley
A1,35.098865,-120.612393,Oceano
A45,38.440467,-122.714431,Santa Rosa
A67,33.683947,-117.794694,Irvine
A8,37.77493,-122.419416,San Francisco
A32,38.130197,-121.272447,Lodi
A68,39.409608,-123.355566,Willits
A7,38.440467,-122.714431,Santa Rosa
A74,39.017396,-122.057748,Arbuckle
A53,37.77493,-122.419416,San Francisco
A55,37.005782,-121.568275,Gilroy
A29,38.805462,-123.017223,Cloverdale
A67,37.957702,-121.29078,Stockton
A33,34.106676,-117.806726,San Dimas
A84,38.440467,-122.714431,Santa Rosa
A86,38.716687,-121.364422,Antelope
A60,32.61768,-116.187424,Jacumba
A17,41.526509,-124.038407,Klamath
A47,38.440467,-122.714431,Santa Rosa
A62,39.409608,-123.355566,Willits
A22,39.150171,-123.207783,Ukiah
A34,38.440467,-122.714431,Santa Rosa
A82,34.019454,-118.491191,Santa Monica
A42,38.440467,-122.714431,Santa Rosa
A46,35.373292,-119.018712,Bakersfield
A77,38.440467,-122.714431,Santa Rosa
A57,38.440467,-122.714431,Santa Rosa
A57,36.471865,-6.196595,San Fernando
A50,36.746842,-119.772587,Fresno
A83,37.441883,-122.143019,Palo Alto
A57,40.58654,-122.391675,Redding
A30,39.409608,-123.355566,Willits
A6,37.941325,-122.484704,San Quentin
A30,40.58654,-122.391675,Redding
A78,34.579434,-118.116461,Palmdale
A1,32.715329,-117.157255,San Diego
A90,34.579434,-118.116461,Palmdale
A21,39.017396,-122.057748,Arbuckle
A88,36.977173,-121.899402,Aptos
A29,38.752124,-121.288006,Roseville
A7,38.799703,-121.720574,Knights Landing
A50,36.746842,-119.772587,Fresno
A11,39.409608,-123.355566,Willits
A22,34.500831,-117.185876,Apple Valley
A84,34.500831,-117.185876,Apple Valley
A25,39.017396,-122.057748,Arbuckle
A71,38.440467,-122.714431,Santa Rosa
A95,34.500831,-117.185876,Apple Valley
A84,35.373292,-119.018712,Bakersfield
A77,34.136119,-117.865339,Glendora
A84,38.440467,-122.714431,Santa Rosa
A8,39.409608,-123.355566,Willits
A23,34.136119,-117.865339,Glendora
A98,33.683947,-117.794694,Irvine
A67,34.019454,-118.491191,Santa Monica
A71,32.61768,-116.187424,Jacumba
A24,33.846404,-118.046731,La Palma
A61,35.373292,-119.018712,Bakersfield
A37,34.500831,-117.185876,Apple Valley
A29,37.941325,-122.484704,San Quentin
A79,37.941325,-122.484704,San Quentin
A63,34.019454,-118.491191,Santa Monica
A35,39.409608,-123.355566,Willits
A70,38.693723,-119.779683,Markleeville
A100,37.962146,-122.345526,San Pablo
A64,34.354166,-119.059271,Santa Paula
A81,38.440467,-122.714431,Santa Rosa
A5,38.716687,-121.364422,Antelope
A42,39.409608,-123.355566,Willits
A47,39.017396,-122.057748,Arbuckle
A90,37.957702,-121.29078,Stockton
A69,35.373292,-119.018712,Bakersfield
A20,38.297538,-122.286865,Napa
A34,39.409608,-123.355566,Willits
A80,38.440467,-122.714431,Santa Rosa
A90,36.471865,-6.196595,San Fernando
A20,38.716687,-121.364422,Antelope
A74,38.693723,-119.779683,Markleeville
A13,33.683947,-117.794694,Irvine
A16,37.962146,-122.345526,San Pablo
A6,37.441883,-122.143019,Palo Alto
A33,37.957702,-121.29078,Stockton
A7,34.500831,-117.185876,Apple Valley
A60,34.354166,-119.059271,Santa Paula
A7,40.563763,-122.238892,Palo Cedro
A29,40.761243,-123.994778,Kneeland
A76,38.161861,-121.611621,Isleton
A84,36.471865,-6.196595,San Fernando
A49,40.58654,-122.391675,Redding
A16,38.716687,-121.364422,Antelope
A25,39.017396,-122.057748,Arbuckle
A68,39.409608,-123.355566,Willits
A33,34.500831,-117.185876,Apple Valley
A41,38.161861,-121.611621,Isleton
A36,37.957702,-121.29078,Stockton
A90,37.957702,-121.29078,Stockton
A90,34.579434,-118.116461,Palmdale
A39,38.716687,-121.364422,Antelope
A11,34.500831,-117.185876,Apple Valley
A90,38.716687,-121.364422,Antelope
A61,35.373292,-119.018712,Bakersfield
A7,40.563763,-122.238892,Palo Cedro
A3,38.161861,-121.611621,Isleton
A68,37.77493,-122.419416,San Francisco
A5,38.297538,-122.286865,Napa
A97,38.440467,-122.714431,Santa Rosa
A8,34.136119,-117.865339,Glendora
A69,37.484938,-119.966284,Mariposa
A95,37.957702,-121.29078,Stockton
A69,36.746842,-119.772587,Fresno
A34,39.409608,-123.355566,Willits
A47,38.130197,-121.272447,Lodi
A66,38.440467,-122.714431,Santa Rosa
A85,37.77493,-122.419416,San Francisco
A18,38.440467,-122.714431,Santa Rosa
A18,39.150171,-123.207783,Ukiah
A13,38.440467,-122.714431,Santa Rosa
A21,38.36408,-122.524149,Glen Ellen
A40,38.716687,-121.364422,Antelope
A7,36.471865,-6.196595,San Fernando
A91,34.354166,-119.059271,Santa Paula
A52,32.61768,-116.187424,Jacumba
A92,36.977173,-121.899402,Aptos
A78,37.005782,-121.568275,Gilroy
A100,39.230151,-121.136075,Rough and Ready
A29,34.106676,-117.806726,San Dimas
A47,38.716687,-121.364422,Antelope
A46,39.230151,-121.136075,Rough and Ready
A59,38.130197,-121.272447,Lodi
A69,36.746842,-119.772587,Fresno
A21,38.36408,-122.524149,Glen Ellen
A71,33.683947,-117.794694,Irvine
A75,38.36408,-122.524149,Glen Ellen
A92,38.440467,-122.714431,Santa Rosa
A63,34.019454,-118.491191,Santa Monica
A93,38.130197,-121.272447,Lodi
A49,39.150171,-123.207783,Ukiah
A46,35.373292,-119.018712,Bakersfield
A25,34.020011,-117.949508,La Puente
A10,34.106676,-117.806726,San Dimas
A26,38.440467,-122.714431,Santa Rosa
A23,36.746842,-119.772587,Fresno
A41,37.957702,-121.29078,Stockton
A96,38.440467,-122.714431,Santa Rosa
A16,39.017396,-122.057748,Arbuckle
A67,38.716687,-121.364422,Antelope
A99,33.743076,-117.109197,Homeland
A20,35.098865,-120.612393,Oceano
A55,41.526509,-124.038407,Klamath
A7,38.440467,-122.714431,Santa Rosa
A38,36.977173,-121.899402,Aptos
A51,36.852455,-121.401602,Hollister
A25,32.61768,-116.187424,Jacumba
A41,37.941325,-122.484704,San Quentin
A16,39.017396,-122.057748,Arbuckle
A17,38.130197,-121.272447,Lodi
A2,38.805462,-123.017223,Cloverdale
A84,40.563763,-122.238892,Palo Cedro
A43,37.639097,-120.996878,Modesto
A46,38.440467,-122.714431,Santa Rosa
A32,38.716687,-121.364422,Antelope
A28,34.579434,-118.116461,Palmdale
A12,38.440467,-122.714431,Santa Rosa
A75,38.805462,-123.017223,Cloverdale
A44,37.957702,-121.29078,Stockton
A3,37.77493,-122.419416,San Francisco
A28,33.846404,-118.046731,La Palma
A44,37.957702,-121.29078,Stockton
A81,34.953034,-120.435719,Santa Maria
A23,38.40765,-122.947713,Occidental
A70,37.639097,-120.996878,Modesto
A93,34.106676,-117.806726,San Dimas
A51,34.106676,-117.806726,San Dimas
A82,34.579434,-118.116461,Palmdale
A47,34.106676,-117.806726,San Dimas
A40,38.716687,-121.364422,Antelope
A98,39.017396,-122.057748,Arbuckle
A82,38.693723,-119.779683,Markleeville
A26,39.409608,-123.355566,Willits
A85,37.962146,-122.345526,San Pablo
A95,33.743076,-117.109197,Homeland
A36,33.846404,-118.046731,La Palma
A54,38.440467,-122.714431,Santa Rosa
A98,37.957702,-121.29078,Stockton
A19,34.136119,-117.865339,Glendora
A14,39.150171,-123.207783,Ukiah
A4,37.484938,-119.966284,Mariposa
A31,34.136119,-117.865339,Glendora
A63,34.579434,-118.116461,Palmdale
A65,38.440467,-122.714431,Santa Rosa
A63,38.716687,-121.364422,Antelope
A4,39.230151,-121.136075,Rough and Ready
A1,38.693723,-119.779683,Markleeville
A35,34.953034,-120.435719,Santa Maria
A57,33.663357,-116.310009,La Quinta
A86,41.526509,-124.038407,Klamath
A68,34.500831,-117.185876,Apple Valley
A90,38.440467,-122.714431,Santa Rosa
A46,35.373292,-119.018712,Bakersfield
A81,38.440467,-122.714431,Santa Rosa
A59,34.579434,-118.116461,Palmdale
A4,39.409608,-123.355566,Willits
A92,35.373292,-119.018712,Bakersfield
A78,34.106676,-117.806726,San Dimas
A22,38.440467,-122.714431,Santa Rosa
A73,38.440467,-122.714431,Santa Rosa
A81,38.440467,-122.714431,Santa Rosa
A86,38.716687,-121.364422,Antelope
A19,37.484938,-119.966284,Mariposa
A96,32.715329,-117.157255,San Diego
A61,36.977173,-121.899402,Aptos
A16,38.716687,-121.364422,Antelope
A23,34.500831,-117.185876,Apple Valley
A42,33.663357,-116.310009,La Quinta
A30,39.150171,-123.207783,Ukiah
A57,38.440467,-122.714431,Santa Rosa
A65,32.715329,-117.157255,San Diego
A45,38.161861,-121.611621,Isleton
A16,34.106676,-117.806726,San Dimas
A87,37.957702,-121.29078,Stockton
A83,34.020011,-117.949508,La Puente
A12,34.953034,-120.435719,Santa Maria
A96,36.977173,-121.899402,Aptos
A26,38.161861,-121.611621,Isleton
A18,38.440467,-122.714431,Santa Rosa
A22,37.77493,-122.419416,San Francisco
A79,33.19587,-117.379483,Oceanside
A64,37.441883,-122.143019,Palo Alto
A67,38.716687,-121.364422,Antelope
A56,34.354166,-119.059271,Santa Paula
A84,34.500831,-117.185876,Apple Valley
A18,33.846404,-118.046731,La Palma
A52,37.941325,-122.484704,San Quentin
A44,39.017396,-122.057748,Arbuckle
A24,32.715329,-117.157255,San Diego
A66,39.017396,-122.057748,Arbuckle
A10,37.957702,-121.29078,Stockton
A30,40.563763,-122.238892,Palo Cedro
A97,36.852455,-121.401602,Hollister
A97,35.098865,-120.612393,Oceano
A42,38.799703,-121.720574,Knights Landing
A96,37.484938,-119.966284,Mariposa
A42,36.746842,-119.772587,Fresno
A86,41.526509,-124.038407,Klamath
A61,33.663357,-116.310009,La Quinta
A1,36.977173,-121.899402,Aptos
A51,36.852455,-121.401602,Hollister
A15,38.440467,-122.714431,Santa Rosa
A11,39.409608,-123.355566,Willits
A75,38.752124,-121.288006,Roseville
A11,39.409608,-123.355566,Willits
A82,34.579434,-118.116461,Palmdale
A98,32.811161,-115.380264,Holtville
A68,34.500831,-117.185876,Apple Valley
A3,38.440467,-122.714431,Santa Rosa
A71,38.440467,-122.714431,Santa Rosa
A16,38.440467,-122.714431,Santa Rosa
A6,37.441883,-122.143019,Palo Alto
A58,39.409608,-123.355566,Willits
A14,34.500831,-117.185876,Apple Valley
A89,38.440467,-122.714431,Santa Rosa
A45,37.957702,-121.29078,Stockton
A90,38.440467,-122.714431,Santa Rosa
A55,32.715329,-117.157255,San Diego
A81,37.962146,-122.345526,San Pablo
A13,33.846404,-118.046731,La Palma
A84,38.440467,-122.714431,Santa Rosa
A60,34.106676,-117.806726,San Dimas
A98,36.471865,-6.196595,San Fernando
A89,36.852455,-121.401602,Hollister
A38,38.440467,-122.714431,Santa Rosa
A10,34.020011,-117.949508,La Puente
A62,37.639097,-120.996878,Modesto
A48,39.017396,-122.057748,Arbuckle
A33,38.36408,-122.524149,Glen Ellen
A35,38.716687,-121.364422,Antelope
A100,39.230151,-121.136075,Rough and Ready
A57,36.471865,-6.196595,San Fernando
A96,34.500831,-117.185876,Apple Valley
A51,38.440467,-122.714431,Santa Rosa
A87,38.440467,-122.714431,Santa Rosa
A21,39.409608,-123.355566,Willits
A83,38.805462,-123.017223,Cloverdale
A18,33.846404,-118.046731,La Palma
A65,38.440467,-122.714431,Santa Rosa
A41,34.354166,-119.059271,Santa Paula
A1,41.526509,-124.038407,Klamath
A61,40.563763,-122.238892,Palo Cedro
A23,36.977173,-121.899402,Aptos
A83,37.957702,-121.29078,Stockton
A10,39.409608,-123.355566,Willits
A3,40.58654,-122.391675,Redding
A58,35.373292,-119.018712,Bakersfield
A18,37.941325,-122.484704,San Quentin
A97,38.440467,-122.714431,Santa Rosa
A51,37.005782,-121.568275,Gilroy
A90,39.409608,-123.355566,Willits
A85,37.77493,-122.419416,San Francisco
A85,38.440467,-122.714431,Santa Rosa
A35,37.962146,-122.345526,San Pablo
A54,39.145725,-121.591355,Marysville
A10,34.354166,-119.059271,Santa Paula
